,GameKey,PlayId,GameClock,Quarter,PlayType,PossessionTeam
3296,335,1452,4:30,2,Punt,OAK
3297,335,2045,14:07,3,Punt,OAK
3298,335,2129,12:07,3,Punt,ARZ
3299,335,2459,8:37,3,Punt,ARZ
3300,335,3235,8:35,4,Punt,OAK
3301,336,122,14:12,1,Punt,WAS
3302,336,206,12:39,1,Punt,BLT
3303,336,290,10:35,1,Punt,WAS
3304,336,379,9:12,1,Punt,BLT
3305,336,465,7:42,1,Punt,WAS
3306,336,1144,12:47,2,Punt,WAS
3307,336,1365,9:16,2,Punt,BLT
3308,336,1572,6:53,2,Punt,WAS
3309,336,2251,13:08,3,Punt,BLT
3310,336,2525,6:55,3,Punt,BLT
3311,336,2649,4:50,3,Punt,WAS
3312,336,2771,1:25,3,Punt,BLT
3313,336,2872,0:25,3,Punt,WAS
3314,336,3056,14:15,4,Punt,WAS
3315,336,3629,3:26,4,Punt,WAS
3316,337,210,11:33,1,Punt,MIN
3317,337,411,8:20,1,Punt,BUF
3318,337,511,6:01,1,Punt,MIN
3319,337,629,4:07,1,Punt,BUF
3320,337,773,2:10,1,Punt,MIN
3321,337,1182,12:26,2,Punt,MIN
3322,337,1387,9:23,2,Punt,BUF
3323,337,1909,1:33,2,Punt,BUF
3324,337,2088,0:35,2,Punt,MIN
3325,337,2252,14:08,3,Punt,BUF
3326,337,2778,8:49,3,Punt,BUF
3327,337,4022,5:42,4,Punt,MIN
3328,337,4335,2:31,4,Punt,MIN
3329,338,115,13:43,1,Punt,HST
3330,338,326,10:13,1,Punt,HST
3331,338,976,14:55,2,Punt,CAR
3332,338,1167,13:59,2,Punt,HST
3333,338,1332,9:48,2,Punt,CAR
3334,338,1436,8:32,2,Punt,HST
3335,338,3369,14:26,4,Punt,CAR
3336,338,3456,13:28,4,Punt,HST
3337,338,3617,12:33,4,Punt,CAR
3338,338,3756,9:45,4,Punt,HST
3339,339,257,12:43,1,Punt,CHI
3340,339,803,3:51,1,Punt,DEN
3341,339,1211,13:04,2,Punt,CHI
3342,339,1429,9:10,2,Punt,DEN
3343,339,1537,7:52,2,Punt,CHI
3344,339,1662,6:05,2,Punt,DEN
3345,339,1845,3:40,2,Punt,CHI
3346,339,1965,2:10,2,Punt,DEN
3347,339,2463,12:58,3,Punt,DEN
3348,339,3880,4:02,4,Punt,CHI
3349,340,948,13:25,2,Punt,TB
3350,340,1957,0:16,2,Punt,TB
3351,340,3008,13:28,4,Punt,TB
3352,340,3096,11:27,4,Punt,CIN
3353,340,3278,8:10,4,Punt,CIN
3354,340,3305,8:02,4,Punt,CIN
3355,340,3396,6:01,4,Punt,TB
3356,341,187,12:15,1,Punt,NO
3357,341,317,10:54,1,Punt,CLV
3358,341,633,6:36,1,Punt,CLV
3359,341,765,4:31,1,Punt,NO
3360,341,886,2:46,1,Punt,CLV
3361,341,913,2:13,1,Punt,CLV
3362,341,1017,0:26,1,Punt,NO
3363,341,1871,3:36,2,Punt,NO
3364,341,1955,2:07,2,Punt,CLV
3365,341,2670,9:13,3,Punt,CLV
3366,341,3069,3:00,3,Punt,CLV
3367,341,3702,9:55,4,Punt,NO
3368,341,3857,7:48,4,Punt,CLV
3369,341,4004,4:48,4,Punt,NO
3370,342,158,13:28,1,Punt,GB
3371,342,888,14:15,2,Punt,GB
3372,342,989,12:07,2,Punt,PHI
3373,342,1483,3:21,2,Punt,PHI
3374,342,1569,2:06,2,Punt,GB
3375,342,2190,12:31,3,Punt,PHI
3376,342,2350,8:17,3,Punt,GB
3377,342,3197,12:33,4,Punt,PHI
3378,342,3554,7:08,4,Punt,GB
3379,342,3641,6:14,4,Punt,PHI
3380,342,3730,4:08,4,Punt,GB
3381,343,225,11:39,1,Punt,IND
3382,343,336,9:26,1,Punt,DET
3383,343,431,7:57,1,Punt,IND
3384,343,717,3:10,1,Punt,IND
3385,343,800,2:16,1,Punt,DET
3386,343,903,0:41,1,Punt,IND
3387,343,1003,13:43,2,Punt,DET
3388,343,1594,5:07,2,Punt,IND
3389,343,2025,0:43,2,Punt,IND
3390,343,2292,14:04,3,Punt,IND
3391,343,2386,12:11,3,Punt,DET
3392,343,2543,10:28,3,Punt,IND
3393,343,2834,5:02,3,Punt,DET
3394,343,3074,0:39,3,Punt,IND
3395,343,3169,13:36,4,Punt,DET
3396,343,3284,11:53,4,Punt,IND
3397,343,3553,7:24,4,Punt,IND
3398,343,3688,5:31,4,Punt,DET
3399,343,3924,2:59,4,Punt,DET
3400,344,392,10:20,1,Punt,SF
3401,344,818,3:35,1,Punt,KC
3402,344,1374,10:08,2,Punt,KC
3403,344,1410,10:08,2,Punt,KC
3404,344,1809,3:48,2,Punt,KC
3405,344,2329,13:40,3,Punt,SF
3406,344,2739,7:14,3,Punt,SF
3407,344,3063,2:31,3,Punt,SF
3408,344,3244,0:12,3,Punt,KC
3409,344,3883,8:02,4,Punt,KC
3410,344,4370,0:33,4,Punt,KC
3411,345,632,3:45,1,Punt,LAC
3412,345,734,2:09,1,Punt,SEA
3413,345,1800,1:47,2,Punt,LAC
3414,345,2487,9:16,3,Punt,LAC
3415,345,2674,5:42,3,Punt,LAC
3416,345,3135,12:09,4,Punt,LAC
3417,345,3530,5:50,4,Punt,LAC
3418,345,3720,1:16,4,Punt,SEA
3419,346,125,13:29,1,Punt,LA
3420,346,370,9:35,1,Punt,DAL
3421,346,463,8:29,1,Punt,LA
3422,346,553,7:30,1,Punt,DAL
3423,346,698,3:15,1,Punt,LA
3424,346,801,1:51,1,Punt,DAL
3425,346,921,15:00,2,Punt,LA
3426,346,1644,2:00,2,Punt,DAL
3427,346,1856,0:23,2,Punt,LA
3428,346,2140,11:42,3,Punt,DAL
3429,346,2737,0:39,3,Punt,LA
3430,346,2884,14:15,4,Punt,DAL
3431,346,3067,10:47,4,Punt,LA
3432,346,3164,9:09,4,Punt,DAL
3433,346,3518,4:41,4,Punt,DAL
3434,346,3643,3:31,4,Punt,LA
3435,346,3849,2:12,4,Punt,LA
3436,346,3883,2:02,4,Punt,LA
3437,347,127,13:39,1,Punt,MIA
3438,347,1147,12:07,2,Punt,ATL
3439,347,1241,10:36,2,Punt,MIA
3440,347,1323,8:27,2,Punt,ATL
3441,347,1591,4:24,2,Punt,ATL
3442,347,1748,2:00,2,Punt,MIA
3443,347,2054,13:32,3,Punt,ATL
3444,347,2149,12:04,3,Punt,MIA
3445,347,2556,5:51,3,Punt,MIA
3446,347,2974,0:11,3,Punt,MIA
3447,347,3343,9:11,4,Punt,ATL
3448,347,3696,3:36,4,Punt,ATL
3449,348,174,13:01,1,Punt,JAX
3450,348,263,11:47,1,Punt,NE
3451,348,1126,9:23,2,Punt,NE
3452,348,2612,5:25,3,Punt,JAX
3453,348,2702,4:06,3,Punt,NE
3454,348,3713,1:14,4,Punt,JAX
3455,349,126,13:25,1,Punt,PIT
3456,349,210,11:35,1,Punt,NYG
3457,349,299,10:03,1,Punt,PIT
3458,349,390,8:34,1,Punt,NYG
3459,349,413,8:34,1,Punt,NYG
3460,349,1682,0:53,2,Punt,PIT
3461,349,2304,6:15,3,Punt,PIT
3462,349,2650,2:41,3,Punt,NYG
3463,349,3216,6:53,4,Punt,PIT
3464,349,3448,3:50,4,Punt,NYG
3465,349,3555,3:21,4,Punt,PIT
3466,350,497,7:01,1,Punt,TEN
3467,350,681,3:29,1,Punt,NYJ
3468,350,829,1:31,1,Punt,TEN
3469,350,1128,11:11,2,Punt,TEN
3470,350,1295,7:59,2,Punt,NYJ
3471,350,1478,3:39,2,Punt,TEN
3472,350,1571,2:43,2,Punt,NYJ
3473,350,1848,1:28,2,Punt,TEN
3474,350,2043,12:59,3,Punt,TEN
3475,350,2126,10:55,3,Punt,NYJ
3476,350,2447,8:03,3,Punt,NYJ
3477,350,2565,6:55,3,Punt,TEN
3478,350,2890,1:14,3,Punt,TEN
3479,350,3024,15:00,4,Punt,NYJ
3480,350,3215,11:30,4,Punt,NYJ
3481,350,3462,7:32,4,Punt,NYJ
3482,350,3555,6:27,4,Punt,TEN
3483,350,3700,3:57,4,Punt,NYJ
3484,350,3861,2:44,4,Punt,TEN
3485,350,4000,2:00,4,Punt,NYJ
3486,351,213,12:14,1,Punt,JAX
3487,351,607,4:14,1,Punt,JAX
3488,351,931,13:42,2,Punt,JAX
3489,351,1499,4:25,2,Punt,JAX
3490,351,1660,2:57,2,Punt,TB
3491,351,2752,2:31,3,Punt,JAX
3492,351,3413,5:18,4,Punt,TB
3493,351,3902,0:39,4,Punt,TB
3494,352,148,12:28,1,Punt,CHI
3495,352,360,9:30,1,Punt,ARZ
3496,352,741,3:01,1,Punt,ARZ
3497,352,1568,3:49,2,Punt,CHI
3498,352,1678,2:49,2,Punt,ARZ
3499,352,2718,5:01,3,Punt,CHI
3500,352,2802,2:22,3,Punt,ARZ
3501,352,3229,9:22,4,Punt,ARZ
3502,352,3443,5:58,4,Punt,CHI
3503,353,850,1:20,1,Punt,CIN
3504,353,2492,5:55,3,Punt,CIN
3505,353,2605,4:26,3,Punt,KC
3506,353,2942,13:34,4,Punt,KC
3507,353,3231,9:13,4,Punt,CIN
3508,353,3536,4:06,4,Punt,CIN
3509,354,456,10:10,1,Punt,IND
3510,354,808,2:45,1,Punt,IND
3511,354,1122,14:48,2,Punt,DAL
3512,354,1274,11:08,2,Punt,IND
3513,354,1864,1:56,2,Punt,DAL
3514,354,2057,0:24,2,Punt,IND
3515,354,2323,12:44,3,Punt,IND
3516,354,2350,12:33,3,Punt,IND
3517,354,2377,12:19,3,Punt,IND
3518,354,3163,15:00,4,Punt,IND
3519,354,3888,2:00,4,Punt,DAL
3520,355,430,8:12,1,Punt,NE
3521,355,1205,11:42,2,Punt,HST
3522,355,2017,1:22,2,Punt,HST
3523,355,2139,0:16,2,Punt,NE
3524,355,2406,11:05,3,Punt,NE
3525,355,2506,9:37,3,Punt,HST
3526,355,3382,11:27,4,Punt,HST
3527,355,3672,7:50,4,Punt,NE
3528,355,3802,5:14,4,Punt,HST
3529,355,3909,4:00,4,Punt,NE
3530,355,4048,2:00,4,Punt,HST
3531,356,125,14:06,1,Punt,LAC
3532,356,317,11:52,1,Punt,LAC
3533,356,761,3:13,1,Punt,LAC
3534,356,933,15:00,2,Punt,NO
3535,356,1076,10:47,2,Punt,LAC
3536,356,1166,9:59,2,Punt,NO
3537,356,1384,6:04,2,Punt,LAC
3538,356,1513,4:42,2,Punt,NO
3539,356,1929,1:04,2,Punt,NO
3540,356,2111,13:43,3,Punt,NO
3541,356,2197,11:37,3,Punt,LAC
3542,356,2295,10:39,3,Punt,NO
3543,356,2595,6:34,3,Punt,NO
3544,356,2688,4:53,3,Punt,LAC
3545,356,2779,3:58,3,Punt,NO
3546,356,2970,1:06,3,Punt,LAC
3547,356,3084,14:56,4,Punt,NO
3548,356,3234,14:00,4,Punt,LAC
3549,357,242,12:13,1,Punt,MIA
3550,357,541,7:55,1,Punt,MIA
3551,357,665,5:51,1,Punt,BLT
3552,357,931,1:19,1,Punt,MIA
3553,357,1763,4:16,2,Punt,MIA
3554,357,2057,1:56,2,Punt,MIA
3555,357,2225,1:28,2,Punt,MIA
3556,357,2772,11:52,3,Punt,BLT
3557,357,3224,5:30,3,Punt,MIA
3558,357,3630,13:22,4,Punt,MIA
3559,357,3992,5:53,4,Punt,MIA
3560,358,543,6:33,1,Punt,LA
3561,358,1821,0:48,2,Punt,OAK
3562,358,2037,13:21,3,Punt,OAK
3563,358,2196,10:26,3,Punt,LA
3564,358,2297,8:57,3,Punt,OAK
3565,358,2423,6:00,3,Punt,LA
3566,358,2510,4:59,3,Punt,OAK
3567,358,2675,1:10,3,Punt,LA
3568,358,2876,13:43,4,Punt,OAK
3569,358,2992,12:32,4,Punt,LA
3570,359,118,13:38,1,Punt,PHI
3571,359,403,10:51,1,Punt,BUF
3572,359,494,8:51,1,Punt,PHI
3573,359,709,5:06,1,Punt,BUF
3574,359,1850,5:56,2,Punt,BUF
3575,359,1941,3:57,2,Punt,PHI
3576,359,2046,2:42,2,Punt,BUF
3577,359,2843,12:07,3,Punt,BUF
3578,359,3312,6:58,3,Punt,PHI
3579,359,3596,2:52,3,Punt,PHI
3580,359,3853,13:51,4,Punt,BUF
3581,359,4254,7:39,4,Punt,BUF
3582,360,137,13:28,1,Punt,PIT
3583,360,506,6:48,1,Punt,PIT
3584,360,1651,1:53,2,Punt,PIT
3585,360,1758,1:16,2,Punt,ATL
3586,360,1852,0:49,2,Punt,PIT
3587,360,2050,0:08,2,Punt,ATL
3588,360,2236,12:06,3,Punt,ATL
3589,360,2463,8:34,3,Punt,PIT
3590,360,2555,7:25,3,Punt,ATL
3591,360,2642,6:00,3,Punt,PIT
3592,360,2762,4:27,3,Punt,ATL
3593,360,2906,2:11,3,Punt,ATL
3594,360,3223,12:57,4,Punt,PIT
3595,360,3366,11:04,4,Punt,ATL
3596,360,3705,4:15,4,Punt,ATL
3597,360,3826,2:35,4,Punt,PIT
3598,361,220,12:33,1,Punt,DEN
3599,361,556,8:58,1,Punt,SF
3600,361,679,7:03,1,Punt,DEN
3601,361,2865,5:29,3,Punt,SF
3602,361,3000,3:03,3,Punt,DEN
3603,361,3151,1:09,3,Punt,SF
3604,361,3198,0:55,3,Punt,SF
3605,361,3329,13:33,4,Punt,DEN
3606,361,3454,11:49,4,Punt,SF
3607,362,801,1:23,1,Punt,SEA
3608,362,971,13:29,2,Punt,MIN
3609,362,1351,6:11,2,Punt,MIN
3610,362,2389,9:55,3,Punt,MIN
3611,362,2713,3:36,3,Punt,MIN
3612,362,2912,0:17,3,Punt,SEA
3613,362,3025,14:17,4,Punt,MIN
3614,362,3145,13:25,4,Punt,SEA
3615,362,3354,8:57,4,Punt,SEA
3616,362,3444,8:11,4,Punt,MIN
3617,363,653,4:14,1,Punt,CAR
3618,363,761,2:32,1,Punt,TEN
3619,363,3065,12:59,4,Punt,TEN
3620,363,3206,10:04,4,Punt,CAR
3621,363,3291,8:23,4,Punt,TEN
3622,363,3720,2:18,4,Punt,TEN
3623,364,198,13:48,1,Punt,WAS
3624,364,891,4:15,1,Punt,WAS
3625,364,1006,1:48,1,Punt,GB
3626,364,1745,5:37,2,Punt,WAS
3627,364,1932,2:21,2,Punt,GB
3628,364,2489,11:50,3,Punt,GB
3629,364,2656,8:56,3,Punt,WAS
3630,364,2764,8:23,3,Punt,GB
3631,364,3045,3:30,3,Punt,GB
3632,364,3278,15:00,4,Punt,WAS
3633,364,3437,11:32,4,Punt,GB
3634,364,3534,9:39,4,Punt,WAS
3635,364,3813,5:25,4,Punt,WAS
3636,364,4066,2:35,4,Punt,GB
3637,365,148,12:54,1,Punt,NYJ
3638,365,380,9:16,1,Punt,NYJ
3639,365,480,7:28,1,Punt,DET
3640,365,571,5:29,1,Punt,NYJ
3641,365,1136,10:41,2,Punt,NYJ
3642,365,1252,8:51,2,Punt,DET
3643,365,1395,6:55,2,Punt,NYJ
3644,365,1976,13:38,3,Punt,DET
3645,365,2376,6:59,3,Punt,DET
3646,365,2539,3:44,3,Punt,NYJ
3647,365,2667,1:51,3,Punt,DET
3648,365,3115,9:26,4,Punt,DET
3649,365,3259,8:05,4,Punt,DET
3650,366,130,13:18,1,Punt,NYG
3651,366,465,7:57,1,Punt,NYG
3652,366,645,4:41,1,Punt,CLV
3653,366,759,3:01,1,Punt,NYG
3654,366,904,0:54,1,Punt,CLV
3655,366,1409,7:16,2,Punt,CLV
3656,366,2703,15:00,4,Punt,CLV
3657,366,3548,2:19,4,Punt,CLV
3658,367,211,13:01,1,Punt,ARZ
3659,367,638,6:28,1,Punt,ATL
3660,367,1631,6:41,2,Punt,ATL
3661,367,2564,6:25,3,Punt,ARZ
3662,367,2666,5:16,3,Punt,ATL
3663,367,2767,3:35,3,Punt,ARZ
3664,367,2854,2:43,3,Punt,ATL
3665,367,3096,14:21,4,Punt,ATL
3666,367,3518,4:42,4,Punt,ATL
3667,367,3608,3:48,4,Punt,ARZ
3668,368,126,13:45,1,Punt,BUF
3669,368,261,11:31,1,Punt,BLT
3670,368,409,10:03,1,Punt,BUF
3671,368,799,4:34,1,Punt,BUF
3672,368,1128,13:52,2,Punt,BLT
3673,368,1253,12:01,2,Punt,BUF
3674,368,1482,8:38,2,Punt,BUF
3675,368,1598,7:03,2,Punt,BLT
3676,368,1762,4:46,2,Punt,BUF
3677,368,1934,2:52,2,Punt,BLT
3678,368,1961,2:45,2,Punt,BLT
3679,368,2049,2:05,2,Punt,BUF
3680,368,2620,11:06,3,Punt,BLT
3681,368,2704,10:16,3,Punt,BUF
3682,368,2854,7:21,3,Punt,BLT
3683,368,2937,6:03,3,Punt,BUF
3684,368,3038,4:27,3,Punt,BLT
3685,368,4204,0:48,4,Punt,BLT
3686,368,4231,0:48,4,Punt,BLT
3687,369,164,13:08,1,Punt,OAK
3688,369,1265,7:37,2,Punt,OAK
3689,369,1440,4:53,2,Punt,DAL
3690,369,1812,1:48,2,Punt,DAL
3691,369,2112,13:04,3,Punt,DAL
3692,369,2209,10:50,3,Punt,OAK
3693,369,2340,7:50,3,Punt,DAL
3694,369,2428,6:56,3,Punt,OAK
3695,369,3237,8:42,4,Punt,OAK
3696,369,3487,4:14,4,Punt,OAK
3697,369,3691,1:58,4,Punt,DAL
3698,370,144,13:34,1,Punt,GB
3699,370,332,10:41,1,Punt,DEN
3700,370,1080,14:53,2,Punt,GB
3701,370,1236,12:50,2,Punt,DEN
3702,370,1383,10:42,2,Punt,GB
3703,370,2496,10:05,3,Punt,GB
3704,370,2820,5:45,3,Punt,DEN
3705,370,3644,6:06,4,Punt,GB
3706,370,3777,4:33,4,Punt,DEN
3707,370,3888,4:25,4,Punt,DEN
3708,370,4125,1:47,4,Punt,DEN
3709,371,461,9:43,1,Punt,DET
3710,371,890,5:05,1,Punt,DET
3711,371,1212,14:15,2,Punt,DET
3712,371,1246,14:07,2,Punt,DET
3713,371,1462,10:06,2,Punt,NE
3714,371,2526,8:56,3,Punt,NE
3715,371,2901,2:14,3,Punt,NE
3716,371,3135,13:01,4,Punt,DET
3717,371,3166,13:00,4,Punt,DET
3718,371,3258,11:42,4,Punt,NE
3719,371,3926,2:12,4,Punt,DET
3720,372,394,6:48,1,Punt,JAX
3721,372,522,4:16,1,Punt,CAR
3722,372,621,2:09,1,Punt,JAX
3723,372,1073,8:58,2,Punt,CAR
3724,372,1200,7:16,2,Punt,JAX
3725,372,1630,2:38,2,Punt,JAX
3726,372,2163,13:55,3,Punt,JAX
3727,372,2263,12:18,3,Punt,CAR
3728,372,2482,7:09,3,Punt,JAX
3729,372,2676,4:14,3,Punt,CAR
3730,372,2703,4:14,3,Punt,CAR
3731,372,3991,1:11,4,Punt,CAR
3732,373,151,13:16,1,Punt,NO
3733,373,308,11:14,1,Punt,HST
3734,373,790,2:21,1,Punt,HST
3735,373,906,0:33,1,Punt,NO
3736,373,1092,12:24,2,Punt,HST
3737,373,1181,10:20,2,Punt,NO
3738,373,1501,5:56,2,Punt,HST
3739,373,1621,3:56,2,Punt,NO
3740,373,1914,2:00,2,Punt,HST
3741,373,2186,1:00,2,Punt,NO
3742,373,2541,11:20,3,Punt,HST
3743,373,2628,9:38,3,Punt,NO
3744,373,2710,8:03,3,Punt,HST
3745,373,3235,14:21,4,Punt,NO
3746,373,3443,11:44,4,Punt,HST
3747,373,3574,9:09,4,Punt,NO
3748,373,3700,7:22,4,Punt,HST
3749,373,4161,3:00,4,Punt,HST
3750,374,369,10:55,1,Punt,MIA
3751,374,533,7:24,1,Punt,PHI
3752,374,1420,12:21,2,Punt,PHI
3753,374,1532,10:49,2,Punt,MIA
3754,374,2069,2:45,2,Punt,MIA
3755,374,2327,1:02,2,Punt,PHI
3756,374,3015,5:35,3,Punt,MIA
3757,374,3112,4:06,3,Punt,PHI
3758,374,3326,0:24,3,Punt,PHI
3759,374,3695,10:22,4,Punt,MIA
3760,374,3967,4:37,4,Punt,PHI
3761,374,4153,3:23,4,Punt,MIA
3762,375,982,12:18,2,Punt,PIT
3763,375,1264,7:46,2,Punt,PIT
3764,375,2135,13:36,3,Punt,IND
3765,375,2499,6:36,3,Punt,IND
3766,375,3640,2:52,4,Punt,IND
3767,375,3754,1:54,4,Punt,PIT
3768,375,3906,0:44,4,Punt,IND
3769,376,734,1:25,1,Punt,TB
3770,376,1172,10:21,2,Punt,TB
3771,376,1531,5:38,2,Punt,TB
3772,376,1621,4:43,2,Punt,CLV
3773,376,1802,2:00,2,Punt,TB
3774,376,1921,1:29,2,Punt,CLV
3775,376,2743,5:33,3,Punt,CLV
3776,376,2990,0:53,3,Punt,TB
3777,376,3105,15:00,4,Punt,CLV
3778,376,3190,13:25,4,Punt,TB
3779,376,3281,11:38,4,Punt,CLV
3780,376,3978,3:31,4,Punt,TB
3781,377,759,1:27,1,Punt,KC
3782,377,1136,11:40,2,Punt,KC
3783,377,1715,3:21,2,Punt,SEA
3784,377,2701,8:56,3,Punt,KC
3785,377,2806,8:05,3,Punt,SEA
3786,377,2998,7:00,3,Punt,KC
3787,377,3085,5:43,3,Punt,SEA
3788,377,3977,13:10,4,Punt,SEA
3789,377,4090,11:51,4,Punt,KC
3790,378,122,13:42,1,Punt,NYJ
3791,378,807,3:23,1,Punt,NYJ
3792,378,1434,7:54,2,Punt,NYG
3793,378,1668,3:49,2,Punt,NYJ
3794,378,2119,13:49,3,Punt,NYG
3795,378,2146,13:40,3,Punt,NYG
3796,378,2586,7:27,3,Punt,NYG
3797,378,2894,2:14,3,Punt,NYG
3798,378,3684,5:00,4,Punt,NYG
3799,378,3805,3:22,4,Punt,NYJ
3800,378,3930,2:19,4,Punt,NYG
3801,379,1799,1:10,2,Punt,LAC
3802,379,2356,13:23,3,Punt,LA
3803,379,2633,6:41,3,Punt,LAC
3804,379,3305,11:01,4,Punt,LAC
3805,379,3938,2:41,4,Punt,LAC
3806,379,4043,2:04,4,Punt,LA
3807,380,199,11:13,1,Punt,TEN
3808,380,741,1:36,1,Punt,TEN
3809,380,954,12:57,2,Punt,CHI
3810,380,1378,8:55,2,Punt,CHI
3811,380,1752,10:33,2,Punt,TEN
3812,380,2236,14:06,3,Punt,CHI
3813,380,2422,10:43,3,Punt,TEN
3814,380,2676,5:34,3,Punt,CHI
3815,380,3395,9:04,4,Punt,TEN
3816,380,3666,4:08,4,Punt,CHI
3817,381,147,12:46,1,Punt,WAS
3818,381,701,2:47,1,Punt,WAS
3819,381,987,14:25,2,Punt,CIN
3820,381,1537,4:01,2,Punt,CIN
3821,381,2403,10:07,3,Punt,WAS
3822,381,2530,7:52,3,Punt,CIN
3823,381,2886,1:28,3,Punt,CIN
3824,382,163,13:07,1,Punt,MIN
3825,382,508,5:35,1,Punt,MIN
3826,382,982,11:36,2,Punt,MIN
3827,382,1084,10:32,2,Punt,SF
3828,382,1264,7:02,2,Punt,MIN
3829,382,1396,4:57,2,Punt,SF
3830,382,1590,2:00,2,Punt,MIN
3831,382,1702,0:55,2,Punt,SF
3832,382,1951,13:04,3,Punt,SF
3833,382,3694,2:56,4,Punt,SF
3834,383,117,13:25,1,Punt,NYJ
3835,383,762,1:54,1,Punt,PHI
3836,383,852,0:24,1,Punt,NYJ
3837,383,1702,3:47,2,Punt,PHI
3838,383,1802,2:11,2,Punt,NYJ
3839,383,1992,1:07,2,Punt,PHI
3840,383,2113,0:42,2,Punt,NYJ
3841,383,2324,13:16,3,Punt,PHI
3842,383,2407,11:17,3,Punt,NYJ
3843,383,2494,9:51,3,Punt,PHI
3844,383,2597,8:21,3,Punt,NYJ
3845,383,2687,6:46,3,Punt,PHI
3846,383,2765,6:11,3,Punt,NYJ
3847,383,3005,1:35,3,Punt,NYJ
3848,383,3382,12:38,4,Punt,PHI
3849,383,3475,11:17,4,Punt,NYJ
3850,383,3786,5:35,4,Punt,NYJ
3851,383,4100,3:24,4,Punt,NYJ
3852,383,4214,2:17,4,Punt,PHI
3853,384,183,12:29,1,Punt,JAX
3854,384,291,10:43,1,Punt,ATL
3855,384,701,3:10,1,Punt,ATL
3856,384,1017,12:35,2,Punt,ATL
3857,384,1415,3:56,2,Punt,ATL
3858,384,1927,13:23,3,Punt,ATL
3859,384,2325,7:28,3,Punt,ATL
3860,384,2989,9:48,4,Punt,JAX
3861,384,3020,9:48,4,Punt,JAX
3862,384,3435,3:31,4,Punt,JAX
3863,385,582,6:59,1,Punt,DET
3864,385,1641,8:11,2,Punt,DET
3865,385,1746,6:49,2,Punt,BUF
3866,385,2292,12:55,3,Punt,DET
3867,385,2790,5:01,3,Punt,DET
3868,385,2886,3:57,3,Punt,BUF
3869,385,3609,6:35,4,Punt,BUF
3870,385,3990,2:00,4,Punt,BUF
3871,386,151,13:16,1,Punt,PIT
3872,386,259,12:20,1,Punt,CAR
3873,386,1033,13:12,2,Punt,CAR
3874,386,1206,11:24,2,Punt,CAR
3875,386,1295,9:23,2,Punt,PIT
3876,386,1472,5:12,2,Punt,CAR
3877,386,1557,3:35,2,Punt,PIT
3878,386,1919,0:41,2,Punt,PIT
3879,386,2607,4:31,3,Punt,PIT
3880,386,2873,15:00,4,Punt,PIT
3881,386,3239,7:54,4,Punt,PIT
3882,386,3401,4:33,4,Punt,CAR
3883,386,3786,1:07,4,Punt,CAR
3884,387,113,13:09,1,Punt,CHI
3885,387,401,8:33,1,Punt,CLV
3886,387,500,6:28,1,Punt,CHI
3887,387,635,3:48,1,Punt,CLV
3888,387,740,1:50,1,Punt,CHI
3889,387,928,14:11,2,Punt,CLV
3890,387,1206,11:40,2,Punt,CHI
3891,387,1360,9:12,2,Punt,CLV
3892,387,1558,6:02,2,Punt,CHI
3893,387,1965,1:19,2,Punt,CHI
3894,387,2575,7:23,3,Punt,CHI
3895,387,2683,5:12,3,Punt,CLV
3896,387,3026,0:42,3,Punt,CHI
3897,387,3537,7:30,4,Punt,CHI
3898,387,3674,4:45,4,Punt,CLV
3899,388,226,10:22,1,Punt,ARZ
3900,388,411,7:54,1,Punt,ARZ
3901,388,497,5:47,1,Punt,DEN
3902,388,1106,10:12,2,Punt,ARZ
3903,388,1199,8:06,2,Punt,DEN
3904,388,1354,5:17,2,Punt,ARZ
3905,388,1794,1:29,2,Punt,ARZ
3906,388,2161,13:43,3,Punt,DEN
3907,388,2312,10:54,3,Punt,ARZ
3908,388,2799,2:13,3,Punt,ARZ
3909,388,3261,7:29,4,Punt,ARZ
3910,388,3400,6:22,4,Punt,ARZ
3911,388,3486,4:03,4,Punt,DEN
3912,389,123,13:00,1,Punt,LA
3913,389,208,11:38,1,Punt,GB
3914,389,290,10:08,1,Punt,LA
3915,389,381,9:17,1,Punt,GB
3916,389,1285,10:42,2,Punt,GB
3917,389,1515,7:10,2,Punt,LA
3918,389,1609,5:12,2,Punt,GB
3919,389,1693,4:19,2,Punt,LA
3920,389,1821,2:38,2,Punt,GB
3921,389,2866,2:09,3,Punt,LA
3922,389,3527,4:23,4,Punt,GB
3923,389,3641,3:23,4,Punt,LA
3924,389,3742,1:13,4,Punt,GB
3925,391,1244,8:12,2,Punt,IND
3926,391,1566,2:25,2,Punt,CIN
3927,391,1682,1:52,2,Punt,IND
3928,391,1784,0:28,2,Punt,CIN
3929,391,1938,13:27,3,Punt,IND
3930,391,2029,12:01,3,Punt,CIN
3931,391,2177,9:18,3,Punt,IND
3932,391,2364,5:10,3,Punt,CIN
3933,391,2511,1:24,3,Punt,IND
3934,391,2615,15:00,4,Punt,CIN
3935,391,2965,8:36,4,Punt,CIN
3936,391,3063,7:32,4,Punt,IND
3937,391,3379,3:48,4,Punt,IND
3938,391,3762,0:53,4,Punt,IND
3939,392,188,11:14,1,Punt,TEN
3940,392,354,7:36,1,Punt,KC
3941,392,899,13:14,2,Punt,TEN
3942,392,992,11:34,2,Punt,KC
3943,392,1088,9:57,2,Punt,TEN
